character_id,team_id,timestamp,value
176,43,2022-01-08T19,Joined
97,123,2023-05-21T18,Joined
138,55,2023-04-23T16,Joined
156,115,2021-02-08T20,Captained
98,207,2021-11-28T00,Left
176,174,2023-05-04T09,Left
29,160,2021-05-01T07,Joined
70,65,2021-09-03T23,Captained
6,217,2021-11-05T16,Joined
114,222,2023-03-01T12,Captained
73,8,2021-02-18T11,Captained
88,126,2021-08-20T09,Left
165,227,2023-07-11T00,Joined
146,130,2022-11-16T18,Joined
112,144,2022-03-21T08,Captained
99,208,2022-07-20T05,Left
14,115,2023-02-21T10,Left
150,48,2023-05-29T12,Captained
34,145,2021-07-17T17,Captained
74,55,2022-05-31T01,Left
93,144,2023-06-16T13,Captained
48,153,2022-04-13T08,Joined
98,18,2021-09-12T05,Captained
29,6,2022-11-14T06,Left
65,222,2021-07-20T11,Joined
150,58,2023-02-28T03,Left
91,204,2022-11-14T05,Captained
74,157,2022-03-07T05,Left
62,126,2022-08-24T01,Left
4,165,2021-01-13T20,Joined
83,191,2021-04-22T09,Left
35,109,2022-11-16T19,Joined
51,102,2023-02-21T12,Captained
38,214,2022-10-05T23,Joined
142,183,2021-09-10T13,Left
51,8,2022-07-30T17,Left
35,158,2022-12-08T12,Joined
44,61,2022-03-21T15,Left
99,216,2023-06-05T14,Joined
159,106,2022-03-24T05,Left
116,56,2022-08-07T13,Captained
76,53,2022-01-02T18,Left
170,240,2021-12-13T23,Captained
167,111,2021-02-17T23,Captained
108,115,2021-02-19T09,Left
159,171,2023-04-14T17,Captained
46,172,2023-02-18T12,Joined
29,10,2022-09-07T15,Captained
97,24,2022-09-24T20,Joined
180,100,2022-03-24T07,Left
159,219,2022-12-07T13,Joined
29,169,2022-06-19T17,Captained
167,79,2022-04-17T16,Captained
98,160,2022-08-05T21,Captained
127,6,2023-06-10T05,Captained
84,112,2022-06-09T14,Left
183,227,2022-01-17T02,Left
19,30,2022-03-19T05,Captained
73,244,2022-03-10T17,Captained
65,24,2021-02-18T00,Joined
111,17,2022-03-08T01,Joined
6,53,2022-02-21T14,Joined
35,87,2021-09-19T23,Captained
106,236,2021-12-13T01,Joined
63,130,2022-01-17T21,Joined
69,58,2021-04-30T04,Captained
167,83,2022-04-11T15,Left
153,100,2023-06-22T02,Joined
30,143,2022-10-27T18,Left
152,160,2023-03-20T23,Left
129,104,2021-04-05T19,Left
144,172,2023-08-20T15,Captained
43,152,2022-01-24T07,Joined
150,138,2022-05-13T16,Joined
57,144,2021-07-06T13,Captained
76,87,2022-11-08T10,Joined
118,217,2022-10-11T21,Joined
177,24,2023-03-24T10,Captained
144,133,2023-05-28T15,Captained
5,153,2021-01-25T15,Left
80,45,2022-02-05T22,Left
165,64,2021-10-16T07,Captained
70,1,2022-06-11T04,Joined
74,156,2022-02-04T00,Joined
162,122,2022-08-05T16,Left
116,18,2023-05-21T05,Left
93,141,2023-06-17T07,Captained
19,102,2022-09-25T16,Left
67,199,2023-02-24T15,Joined
29,56,2022-11-03T18,Left
162,232,2023-05-22T05,Left
93,2,2021-02-28T03,Joined
160,240,2021-03-23T18,Captained
170,160,2021-12-05T21,Captained
165,186,2021-12-15T15,Left
128,48,2022-03-23T22,Joined
170,157,2023-07-11T15,Joined
111,163,2022-03-06T21,Left
19,87,2023-08-24T20,Left
121,194,2022-03-11T18,Captained
97,204,2022-11-28T09,Left
6,64,2023-09-11T22,Joined
14,148,2023-02-28T09,Captained
22,220,2022-07-24T00,Captained
142,127,2023-09-01T06,Joined
67,45,2023-01-14T03,Joined
150,100,2021-02-18T02,Captained
100,87,2021-03-17T06,Joined
30,158,2022-11-01T12,Captained
26,56,2022-06-27T10,Joined
127,158,2021-06-29T19,Left
67,126,2021-07-23T22,Joined
15,236,2021-10-10T01,Left
91,83,2021-11-10T15,Captained
118,35,2023-08-14T01,Joined
140,24,2022-12-27T19,Left
29,241,2021-01-29T09,Joined
86,72,2023-01-01T05,Captained
160,104,2023-02-25T22,Captained
176,109,2021-01-09T17,Captained
67,127,2021-12-04T17,Joined
106,48,2021-11-24T00,Left
170,127,2022-11-07T10,Joined
142,217,2022-07-03T13,Joined
4,117,2023-07-24T02,Left
159,117,2022-05-09T16,Joined
108,56,2023-05-14T22,Joined
43,198,2021-06-20T07,Joined
118,8,2022-11-28T04,Left
111,238,2022-11-25T14,Joined
19,53,2022-08-12T21,Joined
95,156,2022-11-07T10,Joined
62,56,2022-03-19T09,Joined
78,138,2021-11-05T11,Joined
132,84,2023-04-18T06,Captained
14,186,2023-04-01T01,Left
103,112,2023-03-30T11,Joined
65,72,2022-05-13T11,Joined
160,111,2021-10-24T07,Left
140,240,2023-08-25T10,Joined
16,123,2021-12-26T22,Joined
108,13,2023-08-09T11,Joined
5,238,2021-06-07T06,Joined
89,239,2021-02-28T12,Captained
1,123,2023-06-01T09,Joined
140,10,2021-09-01T09,Left
173,53,2021-03-17T07,Left
14,21,2022-07-19T09,Captained
26,33,2021-06-07T02,Left
99,217,2023-04-22T11,Captained
127,65,2021-11-06T05,Captained
132,166,2021-11-08T23,Left
76,40,2022-07-07T00,Captained
147,123,2023-08-06T08,Left
127,198,2023-08-26T07,Captained
157,68,2022-06-02T22,Captained
38,130,2023-03-13T05,Joined
170,42,2021-05-31T18,Captained
160,65,2022-05-10T07,Left
95,208,2021-08-10T01,Joined
46,83,2022-06-03T12,Left
33,160,2021-08-24T01,Left
38,8,2021-12-27T01,Left
16,106,2023-03-08T23,Left
177,152,2021-11-22T01,Left
183,64,2023-07-24T15,Captained
178,61,2023-06-22T01,Left
104,104,2023-08-08T15,Captained
157,186,2022-04-30T06,Captained
46,191,2021-04-04T12,Left
19,35,2023-04-21T01,Captained
73,135,2022-06-22T09,Left
14,156,2023-06-13T11,Left
165,83,2021-05-27T15,Captained
93,152,2021-09-27T04,Captained
43,76,2022-05-30T06,Left
167,165,2022-04-21T06,Captained
11,133,2022-08-06T01,Joined
88,30,2022-01-26T14,Captained
112,98,2021-06-11T21,Left
78,148,2022-01-02T20,Captained
51,145,2022-11-20T04,Captained
16,225,2022-09-08T07,Left
165,239,2021-03-07T02,Captained
6,239,2023-07-27T15,Captained
14,157,2022-03-23T19,Joined
44,219,2022-02-02T15,Left
26,6,2022-08-24T21,Joined
183,33,2022-01-27T18,Captained
26,150,2021-06-15T22,Captained
63,145,2021-12-21T21,Captained
103,30,2021-01-01T11,Joined
159,42,2021-06-21T11,Left
147,64,2022-11-16T12,Captained
26,84,2022-05-05T00,Captained
54,160,2021-03-06T16,Left
89,1,2023-04-20T12,Captained
11,220,2023-07-05T08,Joined
11,144,2023-07-22T22,Captained
62,169,2022-02-19T02,Left
44,153,2021-05-10T03,Joined
121,51,2023-06-03T18,Captained
80,233,2022-08-28T18,Left
83,145,2022-08-16T07,Joined
146,122,2023-07-21T04,Left
78,14,2021-02-05T10,Joined
4,30,2022-01-31T21,Left
69,28,2021-09-05T01,Joined
167,45,2023-05-30T12,Left
95,189,2022-12-29T22,Captained
103,72,2022-03-05T11,Left
102,123,2023-02-10T18,Joined
129,220,2022-07-25T11,Left
67,102,2021-06-02T11,Left
153,13,2021-12-31T12,Left
26,42,2022-05-07T09,Joined
63,202,2021-06-12T08,Left
88,158,2021-01-25T17,Left
157,244,2022-03-13T17,Captained
156,6,2023-03-13T07,Captained
86,72,2023-08-23T17,Left
38,51,2021-02-11T22,Captained
88,65,2022-06-16T13,Left
15,219,2023-01-19T01,Joined
108,21,2022-01-22T11,Captained
86,38,2023-07-30T12,Joined
146,42,2022-07-22T00,Joined
97,79,2022-07-02T04,Captained
35,111,2022-10-17T07,Left
74,5,2023-09-01T14,Left
111,178,2022-03-29T01,Left
51,75,2021-05-21T01,Captained
98,127,2021-09-24T08,Left
99,240,2021-08-30T19,Left
116,122,2022-03-13T22,Captained
100,25,2021-06-16T10,Joined
54,236,2021-08-30T11,Left
127,217,2023-07-21T12,Joined
145,150,2021-08-28T16,Captained
88,181,2023-03-23T08,Joined
93,79,2022-07-10T02,Captained
140,75,2023-04-21T21,Left
162,106,2023-05-08T17,Joined
167,227,2023-04-24T11,Left
112,40,2022-07-23T10,Captained
127,43,2022-11-17T14,Left
22,211,2023-02-01T01,Joined
177,178,2022-12-09T20,Captained
140,14,2023-05-01T02,Joined
159,219,2021-07-30T13,Captained
26,68,2021-05-10T19,Left
33,95,2023-09-12T08,Joined
81,35,2022-04-29T10,Left
6,177,2023-06-11T22,Captained
153,229,2021-12-29T15,Joined
46,219,2022-10-11T01,Joined
40,158,2021-01-21T00,Captained
74,38,2023-08-09T14,Left
6,150,2023-06-04T13,Left
150,6,2021-01-29T18,Joined
147,48,2023-03-20T10,Joined
137,80,2021-01-10T12,Joined
114,172,2022-12-20T02,Captained
102,244,2023-01-31T14,Captained
150,166,2023-02-28T18,Captained
84,18,2021-10-31T19,Captained
173,177,2023-07-16T18,Joined
29,157,2021-03-26T22,Joined
137,214,2021-03-10T00,Captained
108,112,2023-05-21T20,Left
162,174,2023-08-22T02,Left
40,141,2023-06-27T20,Captained
118,38,2022-03-14T17,Captained
86,53,2023-04-13T13,Left
157,232,2023-04-10T16,Left
74,240,2021-11-26T04,Joined
22,135,2021-12-06T21,Joined
167,5,2022-08-09T00,Joined
57,217,2021-12-28T04,Captained
23,79,2022-06-18T20,Joined
137,65,2022-03-15T06,Captained
74,191,2022-07-21T03,Captained
91,17,2022-08-27T12,Captained
138,68,2021-09-21T04,Left
159,116,2022-05-10T19,Captained
1,98,2021-02-07T23,Joined
102,111,2022-09-25T01,Left
99,13,2022-08-15T05,Joined
177,233,2022-03-17T15,Left
180,28,2022-04-01T20,Joined
150,211,2023-03-20T06,Captained
34,158,2022-09-21T07,Joined
43,178,2021-02-13T19,Captained
26,83,2022-07-27T16,Captained
33,169,2022-06-18T04,Joined
170,58,2021-08-17T14,Joined
76,123,2021-07-29T18,Captained
116,30,2023-08-21T20,Left
111,24,2021-04-02T10,Left
33,208,2021-07-10T15,Left
170,69,2023-08-16T22,Joined
124,165,2021-12-09T20,Captained
157,56,2022-05-22T20,Captained
103,241,2022-02-01T20,Captained
177,75,2023-05-23T23,Captained
86,87,2022-02-27T11,Captained
97,45,2022-09-15T11,Left
44,116,2022-04-01T07,Left
114,181,2021-10-25T00,Joined
1,207,2022-12-24T16,Joined
98,115,2021-03-07T06,Captained
38,177,2022-04-04T20,Captained
170,40,2022-04-16T13,Joined
29,2,2021-03-07T02,Left
81,115,2021-06-27T21,Joined
34,150,2021-07-20T17,Captained
95,199,2021-07-12T04,Joined
73,80,2022-09-25T19,Captained
162,191,2022-02-25T19,Joined
11,51,2021-03-01T00,Left
124,172,2023-08-31T10,Captained
104,24,2023-06-29T09,Joined
4,98,2022-03-27T20,Captained
127,102,2022-01-24T20,Left
157,211,2021-10-20T20,Left
167,194,2022-06-07T13,Left
137,135,2022-11-04T22,Joined
170,91,2022-11-20T08,Captained
19,8,2022-08-21T19,Captained
132,214,2021-09-22T15,Left
173,153,2022-10-04T04,Captained
80,207,2022-04-29T20,Left
170,8,2022-07-27T13,Left
46,87,2023-03-22T00,Joined
48,163,2021-10-07T02,Left
23,1,2023-03-03T23,Left
44,151,2022-07-22T07,Left
128,76,2022-12-24T08,Joined
145,150,2022-07-27T20,Captained
43,153,2023-01-07T14,Joined
132,83,2023-08-25T06,Joined
15,186,2021-01-29T13,Captained
132,122,2022-03-05T21,Captained
91,183,2022-03-25T03,Captained
156,169,2021-12-07T17,Left
135,65,2021-08-28T20,Joined
111,75,2023-01-12T18,Left
57,94,2021-08-16T13,Joined
60,158,2023-03-25T16,Joined
16,122,2021-07-28T00,Captained
6,156,2023-06-25T13,Joined
124,152,2023-03-01T11,Captained
91,2,2023-06-15T08,Left
142,207,2021-09-23T16,Left
83,25,2021-04-12T15,Captained
8,30,2023-07-02T06,Left
33,151,2022-01-01T20,Joined
88,10,2022-10-24T23,Captained
116,10,2021-11-16T01,Captained
11,240,2021-11-01T22,Left
103,112,2021-12-24T08,Left
132,177,2023-02-18T22,Joined
4,51,2022-03-12T07,Joined
153,150,2021-07-04T19,Joined
135,165,2022-12-04T18,Left
69,69,2022-08-11T17,Joined
159,181,2022-12-23T01,Captained
153,178,2021-03-07T22,Left
60,241,2022-12-16T07,Left
76,2,2021-02-27T08,Captained
81,5,2023-08-09T03,Joined
121,104,2023-06-16T06,Joined
19,51,2022-04-23T19,Captained
97,6,2021-12-29T10,Joined
159,45,2021-01-22T10,Left
54,222,2023-09-08T01,Joined
177,241,2022-12-22T08,Joined
78,5,2022-09-27T19,Joined
62,58,2021-03-16T00,Captained
103,181,2021-08-09T07,Captained
78,138,2021-05-08T08,Left
152,177,2021-02-07T22,Joined
89,102,2021-02-25T20,Left
67,2,2022-03-17T13,Captained
22,239,2023-08-12T03,Captained
15,8,2023-03-11T11,Joined
183,126,2022-01-24T04,Captained
46,211,2021-02-18T11,Joined
43,126,2023-08-13T06,Captained
69,94,2022-01-26T07,Joined
150,80,2022-06-21T21,Captained
95,28,2023-03-31T06,Joined
57,21,2022-12-09T01,Left
138,219,2023-09-04T11,Left
65,236,2022-12-24T11,Joined
16,156,2023-08-14T00,Joined
81,102,2023-04-15T18,Left
11,232,2022-06-14T22,Left
60,232,2021-02-27T06,Joined
81,17,2021-10-12T06,Joined
73,28,2022-02-06T11,Left
44,5,2023-04-29T13,Joined
178,177,2022-09-30T08,Left
51,69,2022-03-23T12,Left
6,163,2021-12-04T19,Left
146,35,2021-03-31T19,Left
38,160,2021-10-03T19,Captained
30,151,2021-09-19T00,Captained
89,153,2022-10-18T01,Left
89,48,2021-11-04T03,Left
116,87,2023-08-14T17,Left
15,84,2022-04-20T05,Left
147,144,2021-06-28T02,Captained
93,229,2023-02-10T00,Left
62,38,2021-06-07T01,Joined
44,194,2023-02-21T01,Left
65,83,2022-08-31T02,Left
156,61,2021-04-18T05,Captained
170,109,2022-01-29T23,Left
78,126,2021-08-27T09,Left
176,51,2022-09-30T07,Joined
84,55,2022-04-06T10,Joined
46,233,2023-03-31T03,Joined
176,216,2021-01-05T09,Left
22,120,2022-10-19T07,Joined
14,208,2023-02-04T05,Left
73,153,2021-07-17T08,Captained
127,24,2022-07-13T03,Captained
97,225,2021-05-21T20,Captained
144,88,2021-12-29T20,Captained
16,53,2022-06-09T02,Left
127,14,2023-04-29T10,Joined
51,229,2021-06-30T07,Captained
80,102,2023-06-27T02,Joined
112,141,2022-07-11T22,Joined
102,177,2021-05-25T22,Left
73,197,2023-06-13T21,Captained
38,61,2022-08-20T17,Captained
167,48,2021-06-11T16,Left
180,53,2022-08-10T08,Left
111,53,2022-08-10T14,Left
183,198,2022-02-07T21,Joined
178,17,2022-02-19T20,Joined
1,169,2021-12-06T14,Left
23,61,2021-12-17T19,Joined
14,145,2021-05-07T08,Captained
127,120,2023-09-10T14,Joined
112,151,2021-04-08T19,Captained
43,153,2023-05-08T23,Captained
91,116,2022-07-25T01,Left
183,112,2023-01-28T10,Left
88,25,2021-11-30T06,Left
63,87,2021-07-12T15,Captained
127,198,2021-04-16T02,Joined
176,5,2021-03-27T18,Joined
121,151,2021-10-28T11,Left
178,174,2021-12-13T19,Left
40,211,2022-06-06T04,Joined
157,106,2021-03-18T15,Joined
22,225,2021-09-15T00,Left
63,35,2021-10-31T15,Captained
23,30,2022-05-22T19,Joined
74,104,2022-01-31T05,Joined
73,177,2021-10-16T06,Joined
63,64,2023-02-21T20,Joined
19,171,2023-05-11T12,Captained
152,115,2022-01-07T08,Joined
152,189,2022-10-05T00,Joined
23,43,2022-06-19T11,Left
99,127,2021-09-05T21,Joined
97,207,2021-12-21T17,Captained
22,241,2022-09-03T02,Captained
99,222,2023-01-11T08,Joined
183,117,2023-03-10T01,Joined
173,232,2022-07-03T21,Joined
100,107,2022-06-01T04,Captained
89,10,2022-03-13T07,Captained
16,122,2022-01-02T04,Captained
173,28,2022-12-11T02,Left
150,40,2022-07-15T09,Left
35,197,2022-02-23T15,Captained
57,191,2023-02-07T09,Joined
69,2,2023-08-30T05,Captained
6,127,2022-11-02T08,Joined
98,30,2023-02-21T19,Joined
35,194,2022-09-26T07,Left
40,1,2021-07-03T12,Left
1,156,2021-11-02T08,Joined
142,42,2023-01-29T23,Joined
147,232,2023-04-04T10,Joined
8,222,2022-12-25T12,Left
103,151,2023-08-18T13,Captained
44,35,2021-10-23T23,Left
156,120,2022-04-21T07,Captained
81,217,2023-04-19T21,Captained
64,106,2023-06-04T10,Left
44,58,2021-10-30T21,Left
108,76,2022-08-24T20,Joined
108,14,2022-10-09T00,Captained
99,204,2021-11-14T16,Joined
83,138,2021-01-31T15,Captained
170,42,2021-11-09T03,Left
86,38,2022-02-11T03,Joined
144,236,2022-12-02T21,Joined
157,35,2022-04-22T07,Joined
178,120,2021-09-27T00,Left
16,165,2023-03-31T12,Captained
64,64,2021-05-12T02,Captained
63,109,2023-07-22T22,Joined
62,178,2023-02-07T09,Left
43,178,2023-04-25T19,Joined
132,8,2023-08-24T01,Captained
35,156,2023-08-20T21,Joined
180,238,2023-02-25T03,Captained
156,171,2022-01-28T17,Joined
73,79,2023-03-22T04,Left
135,130,2021-11-16T22,Left
26,211,2023-08-05T05,Left
4,18,2023-07-18T02,Left
91,214,2021-06-22T21,Joined
83,115,2023-01-13T09,Joined
60,5,2022-06-05T08,Joined
157,6,2021-10-14T08,Captained
8,208,2023-07-24T23,Captained
132,120,2022-08-15T22,Joined
63,150,2023-01-30T03,Joined
95,117,2021-09-27T12,Joined
104,207,2023-05-20T06,Captained
44,10,2021-06-17T09,Left
112,2,2021-12-29T04,Joined
152,6,2023-05-14T11,Joined
16,222,2023-04-14T09,Joined
93,18,2021-09-08T20,Joined
60,102,2021-11-19T08,Left
100,133,2023-03-04T03,Captained
178,153,2021-03-13T13,Left
23,241,2021-11-30T07,Left
30,53,2021-08-04T15,Captained
57,241,2022-01-05T16,Left
114,1,2023-07-14T14,Captained
114,204,2021-02-14T16,Captained
65,141,2022-02-17T15,Captained
145,94,2023-02-16T04,Captained
4,240,2021-02-13T19,Joined
84,148,2021-11-12T18,Captained
26,80,2023-02-17T03,Captained
74,199,2022-10-04T08,Joined
140,84,2021-03-06T13,Captained
65,122,2022-08-08T13,Captained
8,123,2023-07-06T17,Joined
81,75,2021-07-14T07,Left
74,194,2021-03-21T06,Joined
100,153,2022-06-01T23,Joined
153,194,2021-02-27T13,Captained
48,117,2023-06-05T02,Captained
15,18,2022-07-29T08,Captained
43,174,2022-04-12T23,Joined
108,18,2021-03-10T19,Captained
159,53,2021-03-18T19,Joined
95,53,2023-03-07T03,Left
103,30,2022-01-23T14,Joined
60,144,2021-02-26T22,Left
127,127,2022-10-10T20,Joined
124,241,2021-09-30T20,Left
129,178,2022-04-05T13,Captained
48,152,2022-05-15T16,Joined
60,225,2021-12-09T13,Left
1,30,2022-12-26T20,Captained
89,87,2022-03-16T18,Left
112,53,2022-09-08T22,Joined
138,58,2022-02-02T20,Captained
74,58,2022-01-31T17,Left
22,217,2022-05-27T02,Joined
152,95,2022-08-19T05,Joined
121,100,2021-12-26T11,Left
78,98,2021-01-31T07,Joined
64,207,2021-10-30T09,Captained
99,148,2021-06-04T20,Joined
173,152,2022-07-03T22,Joined
23,42,2021-05-21T09,Captained
70,106,2023-01-06T06,Joined
74,64,2022-09-01T02,Captained
103,14,2023-07-01T10,Joined
124,94,2021-10-13T02,Left
54,120,2022-01-21T04,Captained
22,141,2021-05-02T19,Left
6,61,2022-02-12T23,Joined
63,120,2022-01-16T16,Left
159,126,2022-09-09T21,Left
73,171,2022-06-08T15,Left
153,115,2022-06-30T22,Left
173,153,2021-03-17T11,Captained
67,135,2023-02-09T05,Captained
108,207,2023-01-16T18,Left
146,48,2023-05-21T08,Joined
91,94,2023-05-19T20,Joined
104,117,2023-05-28T07,Left
135,126,2022-07-11T07,Left
40,127,2021-06-25T04,Left
132,42,2022-01-08T04,Left
178,17,2022-03-02T14,Captained
6,88,2021-10-16T06,Captained
48,5,2021-06-18T07,Captained
86,181,2022-10-30T00,Captained
30,123,2023-07-20T19,Captained
11,186,2022-09-02T04,Captained
54,171,2022-04-01T15,Left
81,122,2022-11-01T04,Captained
65,120,2021-09-26T08,Captained
121,153,2021-12-04T23,Left
173,126,2023-02-15T18,Captained
19,17,2023-01-01T13,Left
88,217,2021-05-27T11,Joined
69,157,2023-07-23T08,Joined
88,122,2021-03-04T04,Joined
64,58,2021-06-24T22,Joined
183,191,2023-01-02T00,Captained
11,5,2022-03-01T16,Captained
26,197,2021-08-16T17,Joined
124,42,2022-03-21T17,Left
48,68,2023-01-28T03,Left
46,102,2021-07-01T15,Captained
111,117,2023-04-21T03,Captained
60,150,2022-08-30T23,Joined
165,84,2021-12-11T03,Captained
40,75,2023-02-06T00,Left
106,178,2022-01-16T15,Joined
176,30,2022-10-24T16,Captained
23,94,2022-03-28T22,Left
34,143,2021-07-13T10,Left
69,145,2021-03-12T22,Captained
176,240,2022-05-16T01,Joined
60,55,2022-06-26T20,Captained
145,30,2023-03-26T09,Left
176,165,2021-05-28T21,Left
44,79,2022-11-13T08,Left
76,75,2021-10-25T12,Joined
69,13,2021-10-04T03,Left
78,220,2021-08-22T03,Left
48,42,2023-04-18T14,Captained
160,38,2021-05-31T19,Joined
140,25,2023-04-23T12,Left
80,65,2021-10-17T20,Captained
103,5,2021-03-09T08,Captained
146,232,2022-09-03T02,Left
146,157,2021-04-16T19,Captained
146,122,2023-01-15T17,Captained
19,198,2023-06-13T09,Left
156,158,2023-01-23T03,Captained
98,178,2021-10-19T04,Captained
63,55,2023-06-11T23,Captained
132,56,2021-07-17T12,Captained
132,104,2021-09-18T08,Left
156,88,2023-03-13T17,Captained
102,153,2021-03-20T02,Joined
173,8,2021-10-02T17,Captained
62,100,2021-12-25T18,Joined
128,83,2021-02-11T15,Joined
108,222,2021-07-15T18,Left
157,199,2023-06-11T20,Left
102,30,2021-10-18T10,Left
167,133,2022-10-27T00,Captained
73,153,2022-08-27T17,Left
106,48,2022-05-29T20,Captained
128,152,2023-05-31T20,Left
84,183,2021-03-27T09,Joined
54,236,2021-11-21T21,Joined
128,33,2021-04-07T23,Joined
124,227,2023-01-09T16,Joined
183,220,2021-05-22T15,Captained
106,53,2021-03-21T14,Left
140,197,2022-11-17T12,Left
98,95,2023-04-28T17,Joined
84,148,2021-06-17T21,Left
33,33,2022-08-23T12,Left
170,75,2021-04-24T05,Joined
40,116,2023-07-04T04,Left
178,42,2022-12-16T00,Captained
81,13,2022-07-18T18,Left
127,177,2022-02-11T07,Left
111,157,2022-06-11T15,Left
178,40,2023-08-24T03,Captained
81,172,2022-01-23T14,Left
84,106,2021-09-02T06,Captained
180,28,2023-08-08T09,Left
170,69,2022-04-13T08,Joined
114,68,2022-05-01T23,Captained
135,172,2021-03-16T23,Captained
98,232,2023-07-30T10,Joined
108,148,2022-06-19T02,Left
43,21,2022-03-06T07,Joined
81,53,2023-04-07T19,Left
23,83,2022-11-20T10,Joined
176,194,2023-07-07T03,Left
40,64,2022-04-24T04,Left
57,30,2022-12-06T14,Captained
95,232,2021-01-08T07,Left
95,232,2021-07-21T12,Left
102,38,2022-11-06T04,Captained
35,217,2022-05-24T20,Joined
142,6,2022-12-14T11,Captained
108,166,2022-05-21T03,Joined
35,198,2022-05-07T06,Captained
118,64,2022-09-22T18,Joined
176,115,2023-05-29T22,Left
165,165,2022-03-23T23,Captained
89,157,2022-04-11T14,Captained
140,227,2022-12-02T18,Joined
108,214,2022-02-01T06,Joined
70,75,2022-06-29T10,Captained
73,166,2023-04-08T02,Joined
33,13,2021-11-25T15,Left
44,24,2021-03-23T14,Captained
100,169,2022-07-13T03,Captained
81,166,2022-07-06T12,Joined
118,80,2023-08-13T08,Left
67,133,2021-08-23T20,Left
51,208,2021-04-09T03,Captained
43,135,2023-01-28T11,Captained
14,191,2022-10-08T23,Left
44,138,2023-02-09T03,Joined
30,127,2021-02-20T09,Joined
180,21,2021-10-25T03,Left
26,198,2023-03-31T21,Captained
88,145,2022-09-06T01,Left
14,76,2023-01-24T20,Left
140,225,2023-06-21T08,Captained
86,144,2021-10-27T05,Captained
81,5,2021-01-08T10,Left
80,197,2021-06-13T13,Captained
81,220,2023-03-31T15,Captained
116,225,2021-02-16T15,Left
173,42,2022-11-20T01,Captained
152,24,2022-11-27T00,Left
29,111,2021-12-20T15,Captained
22,229,2021-08-30T04,Left
114,216,2023-06-19T20,Left
46,174,2022-07-15T23,Joined
116,225,2021-06-26T16,Joined
132,165,2022-08-03T01,Joined
104,8,2023-05-07T23,Joined
108,153,2021-02-06T16,Joined
91,241,2021-06-13T06,Captained
35,28,2021-09-22T02,Captained
137,2,2021-05-02T17,Captained
43,102,2021-11-05T22,Joined
11,160,2021-04-15T15,Joined
156,123,2021-08-04T08,Left
144,75,2023-05-20T01,Left
54,80,2021-04-02T04,Captained
152,145,2022-03-14T18,Captained
156,238,2022-09-06T16,Joined
132,68,2022-04-23T12,Captained
19,43,2022-11-03T01,Joined
40,233,2023-06-09T16,Left
16,138,2022-11-16T18,Joined
152,2,2022-01-10T04,Joined
152,178,2022-11-01T23,Captained
144,151,2022-02-17T13,Left
102,69,2022-01-02T03,Left
54,239,2022-08-27T01,Captained
89,145,2023-03-04T03,Joined
73,76,2021-11-13T13,Left
1,5,2021-11-27T05,Captained
4,177,2022-09-24T16,Left
152,48,2022-10-30T00,Joined
43,87,2023-06-05T07,Captained
5,244,2021-11-11T13,Captained
129,5,2023-03-09T06,Left
4,117,2021-10-13T13,Joined
67,158,2023-08-04T07,Left
132,76,2021-06-16T03,Left
4,153,2021-11-05T10,Captained
74,30,2023-01-07T16,Left
170,38,2023-03-20T02,Left
93,43,2022-07-11T17,Joined
152,88,2022-07-31T05,Left
76,109,2023-07-17T21,Captained
97,6,2021-02-16T14,Joined
145,76,2021-07-15T10,Joined
150,238,2022-03-30T14,Captained
67,61,2023-03-20T03,Joined
100,94,2023-01-19T02,Left
80,51,2021-11-16T05,Left
142,183,2021-04-12T09,Left
86,222,2023-05-24T18,Left
135,171,2023-01-07T00,Captained
97,148,2023-05-06T05,Captained
128,181,2021-04-22T18,Left
16,100,2023-05-06T21,Left
142,102,2021-12-30T15,Left
114,88,2023-03-27T08,Joined
38,84,2023-05-23T10,Captained
124,217,2021-12-09T10,Joined
116,232,2022-02-12T01,Joined
99,17,2022-03-26T15,Captained
112,160,2022-08-01T20,Left
14,197,2022-07-02T17,Joined
118,150,2022-08-14T11,Left
6,30,2022-05-17T04,Left
145,64,2022-06-19T18,Captained
116,79,2023-08-15T09,Captained
35,197,2023-03-04T15,Joined
70,14,2023-02-02T14,Left
111,65,2022-12-17T16,Left
144,127,2022-03-14T15,Joined
6,48,2023-02-19T16,Left
80,69,2022-06-14T07,Joined
6,163,2021-11-06T01,Captained
102,98,2021-08-04T09,Joined
160,88,2023-07-15T06,Joined
167,61,2021-10-14T16,Joined
150,171,2021-04-30T04,Captained
14,241,2022-12-27T14,Captained
6,239,2022-07-20T06,Left
150,150,2022-01-24T16,Left
150,107,2021-05-06T20,Captained
102,152,2022-09-07T01,Captained
73,219,2022-01-15T16,Left
22,68,2022-11-21T02,Left
152,43,2021-05-29T12,Captained
19,21,2022-08-15T22,Left
183,48,2022-09-20T04,Left
132,111,2023-06-06T20,Left
157,33,2022-08-21T01,Left
183,68,2023-07-10T13,Left
138,240,2022-03-17T08,Joined
26,217,2021-12-06T13,Left
76,95,2022-02-20T04,Captained
114,150,2023-06-15T18,Captained
69,88,2022-10-28T12,Joined
104,24,2022-01-20T03,Left
150,135,2021-02-20T22,Joined
44,25,2022-08-23T09,Joined
129,10,2023-01-18T02,Captained
81,24,2021-12-27T18,Joined
22,94,2021-02-27T22,Captained
103,198,2022-04-13T00,Left
48,138,2021-05-06T09,Left
